verification_id,source_file,channel,segment_index,segment_start_s,segment_end_s,peak_threshold,max_heatmap,mean_heatmap,predicted_event_count,predicted_event_times_inside_s_json,predicted_event_times_absolute_s_json,review_status,corrected_event_count,corrected_event_times_inside_s_json,corrected_event_times_absolute_s_json,quality_flag,comment
Broadband_Data_2026.03.27_14.36.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,15,30.0,32.0,0.25,0.8491934537887573,0.07173697650432587,6,"[1.284, 1.394, 1.482, 1.52, 1.644, 1.686]","[31.284, 31.394, 31.482, 31.52, 31.644, 31.686]",model_verified,6,"[1.284, 1.394, 1.482, 1.52, 1.644, 1.686]","[31.284, 31.394, 31.482, 31.52, 31.644, 31.686]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,16,32.0,34.0,0.25,0.7567264437675476,0.04422113299369812,4,"[0.3, 0.762, 0.818, 1.004]","[32.3, 32.762, 32.818, 33.004]",manual_corrected,2,"[0.299748, 0.760002]","[32.299748, 32.760002]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,17,34.0,36.0,0.25,0.7834481596946716,0.04077644273638725,2,"[0.336, 0.9]","[34.336, 34.9]",manual_corrected,1,[0.338692],[34.338692],,
Broadband_Data_2026.03.27_14.36.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,18,36.0,38.0,0.25,0.9804542660713196,0.05007987841963768,4,"[0.548, 0.918, 1.506, 1.568]","[36.548, 36.918, 37.506, 37.568]",model_verified,4,"[0.548, 0.918, 1.506, 1.568]","[36.548, 36.918, 37.506, 37.568]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,19,38.0,40.0,0.25,0.8343597054481506,0.07304442673921585,6,"[0.674, 0.766, 0.818, 0.86, 0.946, 1.92]","[38.674, 38.766, 38.818, 38.86, 38.946, 39.92]",model_verified,6,"[0.674, 0.766, 0.818, 0.86, 0.946, 1.92]","[38.674, 38.766, 38.818, 38.86, 38.946, 39.92]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,20,40.0,42.0,0.25,0.8750608563423157,0.05300850048661232,5,"[0.506, 0.744, 1.002, 1.4, 1.912]","[40.506, 40.744, 41.002, 41.4, 41.912]",model_verified,5,"[0.506, 0.744, 1.002, 1.4, 1.912]","[40.506, 40.744, 41.002, 41.4, 41.912]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,21,42.0,44.0,0.25,0.9968484044075012,0.07310238480567932,5,"[0.904, 1.058, 1.11, 1.198, 1.574]","[42.904, 43.058, 43.11, 43.198, 43.574]",model_verified,5,"[0.904, 1.058, 1.11, 1.198, 1.574]","[42.904, 43.058, 43.11, 43.198, 43.574]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,22,44.0,46.0,0.25,0.282553106546402,0.03562811017036438,1,[0.042],[44.042],model_verified,1,[0.042],[44.042],,
Broadband_Data_2026.03.27_14.36.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,23,46.0,48.0,0.25,0.8771302700042725,0.073989637196064,7,"[0.122, 0.366, 0.442, 0.77, 0.954, 1.286, 1.73]","[46.122, 46.366, 46.442, 46.77, 46.954, 47.286, 47.73]",model_verified,7,"[0.122, 0.366, 0.442, 0.77, 0.954, 1.286, 1.73]","[46.122, 46.366, 46.442, 46.77, 46.954, 47.286, 47.73]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,24,48.0,50.0,0.25,0.9407247304916382,0.06386164575815201,4,"[0.932, 1.046, 1.122, 1.502]","[48.932, 49.046, 49.122, 49.502]",model_verified,4,"[0.932, 1.046, 1.122, 1.502]","[48.932, 49.046, 49.122, 49.502]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,25,50.0,52.0,0.25,0.95215904712677,0.0574176050722599,4,"[0.97, 1.006, 1.062, 1.226]","[50.97, 51.006, 51.062, 51.226]",model_verified,4,"[0.97, 1.006, 1.062, 1.226]","[50.97, 51.006, 51.062, 51.226]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,26,52.0,54.0,0.25,0.5152746438980103,0.04529615491628647,4,"[0.026, 0.39, 0.988, 1.066]","[52.026, 52.39, 52.988, 53.066]",model_verified,4,"[0.026, 0.39, 0.988, 1.066]","[52.026, 52.39, 52.988, 53.066]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,27,54.0,56.0,0.25,0.8348478674888611,0.09194536507129669,11,"[0.096, 0.15, 0.286, 0.902, 0.952, 1.028, 1.106, 1.236, 1.598, 1.704, 1.792]","[54.096, 54.15, 54.286, 54.902, 54.952, 55.028, 55.106, 55.236, 55.598, 55.704, 55.792]",model_verified,11,"[0.096, 0.15, 0.286, 0.902, 0.952, 1.028, 1.106, 1.236, 1.598, 1.704, 1.792]","[54.096, 54.15, 54.286, 54.902, 54.952, 55.028, 55.106, 55.236, 55.598, 55.704, 55.792]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,28,56.0,58.0,0.25,0.9750598073005676,0.06550584733486176,5,"[0.374, 0.956, 0.994, 1.79, 1.938]","[56.374, 56.956, 56.994, 57.79, 57.938]",model_verified,5,"[0.374, 0.956, 0.994, 1.79, 1.938]","[56.374, 56.956, 56.994, 57.79, 57.938]",,
Broadband_Data_2026.03.27_14.36.00_ns_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,ns,29,58.0,60.0,0.25,0.4580203592777252,0.04234401509165764,4,"[0.432, 0.772, 0.972, 1.728]","[58.432, 58.772, 58.972, 59.728]",model_verified,4,"[0.432, 0.772, 0.972, 1.728]","[58.432, 58.772, 58.972, 59.728]",,
Broadband_Data_2026.03.27_14.36.00_we_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,0,0.0,2.0,0.25,0.99718177318573,0.04425317049026489,2,"[0.83, 1.0]","[0.83, 1.0]",model_verified,2,"[0.83, 1.0]","[0.83, 1.0]",,
Broadband_Data_2026.03.27_14.36.00_we_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,1,2.0,4.0,0.25,0.9969899654388428,0.041414640843868256,1,[1.0],[3.0],model_verified,1,[1.0],[3.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,2,4.0,6.0,0.25,0.9973025321960449,0.0420190691947937,1,[1.0],[5.0],model_verified,1,[1.0],[5.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,3,6.0,8.0,0.25,0.9968164563179016,0.042601730674505234,1,[1.0],[7.0],model_verified,1,[1.0],[7.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,4,8.0,10.0,0.25,0.9969235062599182,0.042657382786273956,1,[1.0],[9.0],model_verified,1,[1.0],[9.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,5,10.0,12.0,0.25,0.9971646666526794,0.059385042637586594,3,"[0.064, 0.61, 1.0]","[10.064, 10.61, 11.0]",model_verified,3,"[0.064, 0.61, 1.0]","[10.064, 10.61, 11.0]",,
Broadband_Data_2026.03.27_14.36.00_we_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,6,12.0,14.0,0.25,0.9978013634681702,0.05037984624505043,3,"[0.772, 0.826, 1.0]","[12.772, 12.826, 13.0]",model_verified,3,"[0.772, 0.826, 1.0]","[12.772, 12.826, 13.0]",,
Broadband_Data_2026.03.27_14.36.00_we_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,7,14.0,16.0,0.25,0.9967785477638245,0.04531865566968918,1,[1.0],[15.0],model_verified,1,[1.0],[15.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,8,16.0,18.0,0.25,0.9965992569923401,0.04477108269929886,1,[1.0],[17.0],model_verified,1,[1.0],[17.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,9,18.0,20.0,0.25,0.9967558979988098,0.042658451944589615,1,[1.0],[19.0],model_verified,1,[1.0],[19.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,10,20.0,22.0,0.25,0.9971017241477966,0.045476630330085754,1,[1.0],[21.0],model_verified,1,[1.0],[21.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,11,22.0,24.0,0.25,0.9968605041503906,0.04420283064246178,1,[1.0],[23.0],model_verified,1,[1.0],[23.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,12,24.0,26.0,0.25,0.9970056414604187,0.04351278766989708,1,[1.0],[25.0],model_verified,1,[1.0],[25.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,13,26.0,28.0,0.25,0.9972971081733704,0.05158942565321922,2,"[1.0, 1.288]","[27.0, 27.288]",model_verified,2,"[1.0, 1.288]","[27.0, 27.288]",,
Broadband_Data_2026.03.27_14.36.00_we_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,14,28.0,30.0,0.25,0.9970564842224121,0.04610971361398697,2,"[1.0, 1.336]","[29.0, 29.336]",model_verified,2,"[1.0, 1.336]","[29.0, 29.336]",,
Broadband_Data_2026.03.27_14.36.00_we_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,15,30.0,32.0,0.25,0.9971047043800354,0.047512322664260864,2,"[1.0, 1.278]","[31.0, 31.278]",model_verified,2,"[1.0, 1.278]","[31.0, 31.278]",,
Broadband_Data_2026.03.27_14.36.00_we_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,16,32.0,34.0,0.25,0.9968425035476685,0.04392709583044052,1,[1.0],[33.0],model_verified,1,[1.0],[33.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,17,34.0,36.0,0.25,0.99739670753479,0.04276132583618164,1,[1.0],[35.0],model_verified,1,[1.0],[35.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,18,36.0,38.0,0.25,0.9971131086349487,0.043679460883140564,1,[1.0],[37.0],model_verified,1,[1.0],[37.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,19,38.0,40.0,0.25,0.9971227049827576,0.04643966257572174,2,"[0.858, 1.0]","[38.858, 39.0]",model_verified,2,"[0.858, 1.0]","[38.858, 39.0]",,
Broadband_Data_2026.03.27_14.36.00_we_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,20,40.0,42.0,0.25,0.9972251653671265,0.041794776916503906,1,[1.0],[41.0],model_verified,1,[1.0],[41.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,21,42.0,44.0,0.25,0.9969197511672974,0.053663212805986404,2,"[1.0, 1.058]","[43.0, 43.058]",model_verified,2,"[1.0, 1.058]","[43.0, 43.058]",,
Broadband_Data_2026.03.27_14.36.00_we_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,22,44.0,46.0,0.25,0.9970170259475708,0.04281378909945488,1,[1.0],[45.0],model_verified,1,[1.0],[45.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,23,46.0,48.0,0.25,0.9970765113830566,0.052704665809869766,2,"[1.0, 1.292]","[47.0, 47.292]",model_verified,2,"[1.0, 1.292]","[47.0, 47.292]",,
Broadband_Data_2026.03.27_14.36.00_we_seg024,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,24,48.0,50.0,0.25,0.9969282746315002,0.04320986196398735,1,[1.0],[49.0],model_verified,1,[1.0],[49.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg025,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,25,50.0,52.0,0.25,0.9971044659614563,0.04146662354469299,1,[1.0],[51.0],model_verified,1,[1.0],[51.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg026,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,26,52.0,54.0,0.25,0.996915340423584,0.04271464794874191,1,[1.0],[53.0],model_verified,1,[1.0],[53.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg027,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,27,54.0,56.0,0.25,0.9970329999923706,0.04411906376481056,1,[1.0],[55.0],model_verified,1,[1.0],[55.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg028,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,28,56.0,58.0,0.25,0.996978759765625,0.04358558729290962,1,[1.0],[57.0],model_verified,1,[1.0],[57.0],,
Broadband_Data_2026.03.27_14.36.00_we_seg029,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_14.36.00.bin,we,29,58.0,60.0,0.25,0.997338593006134,0.04401248320937157,2,"[0.428, 1.0]","[58.428, 59.0]",model_verified,2,"[0.428, 1.0]","[58.428, 59.0]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg000,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,0,0.0,2.0,0.25,0.989482045173645,0.058429475873708725,3,"[0.768, 1.326, 1.884]","[0.768, 1.326, 1.884]",model_verified,3,"[0.768, 1.326, 1.884]","[0.768, 1.326, 1.884]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg001,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,1,2.0,4.0,0.25,0.44464969635009766,0.03306179866194725,1,[1.84],[3.84],model_verified,1,[1.84],[3.84],,
Broadband_Data_2026.03.27_18.24.00_ns_seg002,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,2,4.0,6.0,0.25,0.6612758636474609,0.04690639302134514,4,"[0.186, 1.05, 1.448, 1.616]","[4.186, 5.05, 5.448, 5.616]",model_verified,4,"[0.186, 1.05, 1.448, 1.616]","[4.186, 5.05, 5.448, 5.616]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg003,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,3,6.0,8.0,0.25,0.49692684412002563,0.041566770523786545,4,"[0.512, 0.574, 0.87, 1.296]","[6.512, 6.574, 6.87, 7.296]",model_verified,4,"[0.512, 0.574, 0.87, 1.296]","[6.512, 6.574, 6.87, 7.296]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg004,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,4,8.0,10.0,0.25,0.9625775218009949,0.06495454162359238,5,"[0.562, 0.68, 1.024, 1.194, 1.978]","[8.562, 8.68, 9.024, 9.194, 9.978]",model_verified,5,"[0.562, 0.68, 1.024, 1.194, 1.978]","[8.562, 8.68, 9.024, 9.194, 9.978]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg005,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,5,10.0,12.0,0.25,0.4733435809612274,0.03640781715512276,1,[0.09],[10.09],model_verified,1,[0.09],[10.09],,
Broadband_Data_2026.03.27_18.24.00_ns_seg006,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,6,12.0,14.0,0.25,0.6151440739631653,0.04179651290178299,2,"[0.746, 1.264]","[12.746, 13.264]",model_verified,2,"[0.746, 1.264]","[12.746, 13.264]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg007,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,7,14.0,16.0,0.25,0.9430744051933289,0.05190672725439072,4,"[0.42, 0.556, 0.646, 1.866]","[14.42, 14.556, 14.646, 15.866]",model_verified,4,"[0.42, 0.556, 0.646, 1.866]","[14.42, 14.556, 14.646, 15.866]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg008,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,8,16.0,18.0,0.25,0.7644128799438477,0.05079753324389458,4,"[0.268, 0.384, 1.482, 1.572]","[16.268, 16.384, 17.482, 17.572]",model_verified,4,"[0.268, 0.384, 1.482, 1.572]","[16.268, 16.384, 17.482, 17.572]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg009,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,9,18.0,20.0,0.25,0.9349485635757446,0.08453350514173508,8,"[0.82, 0.87, 0.906, 1.288, 1.456, 1.516, 1.68, 1.71]","[18.82, 18.87, 18.906, 19.288, 19.456, 19.516, 19.68, 19.71]",model_verified,8,"[0.82, 0.87, 0.906, 1.288, 1.456, 1.516, 1.68, 1.71]","[18.82, 18.87, 18.906, 19.288, 19.456, 19.516, 19.68, 19.71]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg010,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,10,20.0,22.0,0.25,0.9772453904151917,0.07366477698087692,7,"[0.242, 0.76, 0.994, 1.05, 1.214, 1.826, 1.976]","[20.242, 20.76, 20.994, 21.05, 21.214, 21.826, 21.976]",model_verified,7,"[0.242, 0.76, 0.994, 1.05, 1.214, 1.826, 1.976]","[20.242, 20.76, 20.994, 21.05, 21.214, 21.826, 21.976]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg011,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,11,22.0,24.0,0.25,0.9894654750823975,0.06527453660964966,4,"[0.71, 0.822, 1.13, 1.982]","[22.71, 22.822, 23.13, 23.982]",model_verified,4,"[0.71, 0.822, 1.13, 1.982]","[22.71, 22.822, 23.13, 23.982]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg012,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,12,24.0,26.0,0.25,0.9621092081069946,0.06576704233884811,3,"[0.518, 1.092, 1.658]","[24.518, 25.092, 25.658]",model_verified,3,"[0.518, 1.092, 1.658]","[24.518, 25.092, 25.658]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg013,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,13,26.0,28.0,0.25,0.982684314250946,0.05397121608257294,5,"[0.452, 0.598, 1.048, 1.43, 1.508]","[26.452, 26.598, 27.048, 27.43, 27.508]",model_verified,5,"[0.452, 0.598, 1.048, 1.43, 1.508]","[26.452, 26.598, 27.048, 27.43, 27.508]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg014,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,14,28.0,30.0,0.25,0.91550213098526,0.06228793412446976,7,"[0.032, 0.176, 0.598, 0.64, 1.056, 1.11, 1.4]","[28.032, 28.176, 28.598, 28.64, 29.056, 29.11, 29.4]",model_verified,7,"[0.032, 0.176, 0.598, 0.64, 1.056, 1.11, 1.4]","[28.032, 28.176, 28.598, 28.64, 29.056, 29.11, 29.4]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg015,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,15,30.0,32.0,0.25,0.4972001612186432,0.03881542757153511,1,[1.056],[31.056],model_verified,1,[1.056],[31.056],,
Broadband_Data_2026.03.27_18.24.00_ns_seg016,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,16,32.0,34.0,0.25,0.8259114027023315,0.04647807776927948,2,"[0.682, 1.574]","[32.682, 33.574]",model_verified,2,"[0.682, 1.574]","[32.682, 33.574]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg017,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,17,34.0,36.0,0.25,0.7937852144241333,0.04235316440463066,1,[0.952],[34.952],model_verified,1,[0.952],[34.952],,
Broadband_Data_2026.03.27_18.24.00_ns_seg018,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,18,36.0,38.0,0.25,0.9820544719696045,0.057768821716308594,5,"[0.766, 0.802, 0.904, 1.284, 1.982]","[36.766, 36.802, 36.904, 37.284, 37.982]",model_verified,5,"[0.766, 0.802, 0.904, 1.284, 1.982]","[36.766, 36.802, 36.904, 37.284, 37.982]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg019,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,19,38.0,40.0,0.25,0.9585483074188232,0.06201500445604324,6,"[0.018, 0.104, 0.15, 0.526, 0.794, 1.074]","[38.018, 38.104, 38.15, 38.526, 38.794, 39.074]",model_verified,6,"[0.018, 0.104, 0.15, 0.526, 0.794, 1.074]","[38.018, 38.104, 38.15, 38.526, 38.794, 39.074]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg020,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,20,40.0,42.0,0.25,0.8113443851470947,0.04346879571676254,2,"[0.18, 1.658]","[40.18, 41.658]",model_verified,2,"[0.18, 1.658]","[40.18, 41.658]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg021,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,21,42.0,44.0,0.25,0.3165360987186432,0.03591383248567581,1,[0.176],[42.176],model_verified,1,[0.176],[42.176],,
Broadband_Data_2026.03.27_18.24.00_ns_seg022,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,22,44.0,46.0,0.25,0.7501468062400818,0.06263557076454163,6,"[0.136, 0.226, 0.416, 0.8, 0.9, 1.922]","[44.136, 44.226, 44.416, 44.8, 44.9, 45.922]",model_verified,6,"[0.136, 0.226, 0.416, 0.8, 0.9, 1.922]","[44.136, 44.226, 44.416, 44.8, 44.9, 45.922]",,
Broadband_Data_2026.03.27_18.24.00_ns_seg023,/home/s_grudinin/code/university/vlf_analyzing/new_test_raw_data/raw_v2/Broadband_Data_2026.03.27_18.24.00.bin,ns,23,46.0,48.0,0.25,0.76423579454422,0.07135916501283646,7,"[0.222, 0.626, 0.66, 1.256, 1.548, 1.596, 1.872]","[46.222, 46.626, 46.66, 47.256, 47.548, 47.596, 47.872]",model_verified,7,"[0.222, 0.626, 0.66, 1.256, 1.548, 1.596, 1.872]","[46.222, 46.626, 46.66, 47.256, 47.548, 47.596, 47.872]",,
