sample_id,source_file,channel,segment_index,segment_start,segment_end,sample_rate,time_resolution,frequency_resolution,freq_min,freq_max,npz_path,png_path,event_count,event_times_s_json,split,label_source,quality_flag
loc_0000865,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000865.npz,review/auto/ns/loc_0000865.png,2,"[0.24400000274181366, 1.8700000047683716]",,threshold_auto,unchecked
loc_0000866,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000866.npz,review/auto/ns/loc_0000866.png,2,"[1.1019999980926514, 1.7519999742507935]",,threshold_auto,unchecked
loc_0000867,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,ns,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000867.npz,review/auto/ns/loc_0000867.png,5,"[1.7380000352859497, 1.8179999589920044, 1.8480000495910645, 1.8899999856948853, 1.9639999866485596]",,threshold_auto,unchecked
loc_0000868,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,ns,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000868.npz,review/auto/ns/loc_0000868.png,2,"[0.029999999329447746, 1.5440000295639038]",,threshold_auto,unchecked
loc_0000869,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,ns,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000869.npz,review/auto/ns/loc_0000869.png,0,[],,threshold_auto,unchecked
loc_0000870,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000870.npz,review/auto/we/loc_0000870.png,1,[1.0],,threshold_auto,unchecked
loc_0000871,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000871.npz,review/auto/we/loc_0000871.png,1,[1.0],,threshold_auto,unchecked
loc_0000872,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000872.npz,review/auto/we/loc_0000872.png,3,"[0.18000000715255737, 1.0, 1.809999942779541]",train,manual_verified,clean
loc_0000873,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000873.npz,review/auto/we/loc_0000873.png,1,[1.0],,threshold_auto,unchecked
loc_0000874,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000874.npz,review/auto/we/loc_0000874.png,1,[1.0],,threshold_auto,unchecked
loc_0000875,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000875.npz,review/auto/we/loc_0000875.png,1,[1.0],,threshold_auto,unchecked
loc_0000876,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000876.npz,review/auto/we/loc_0000876.png,1,[1.0],,threshold_auto,unchecked
loc_0000877,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000877.npz,review/auto/we/loc_0000877.png,1,[1.0],,threshold_auto,unchecked
loc_0000878,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000878.npz,review/auto/we/loc_0000878.png,1,[1.0],,threshold_auto,unchecked
loc_0000879,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000879.npz,review/auto/we/loc_0000879.png,1,[1.0],,threshold_auto,unchecked
loc_0000880,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000880.npz,review/auto/we/loc_0000880.png,5,"[0.8900150060653687, 1.0, 1.246000051498413, 1.4900000095367432, 1.9203399419784546]",train,manual_corrected,clean
loc_0000881,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000881.npz,review/auto/we/loc_0000881.png,1,[1.0],,threshold_auto,unchecked
loc_0000882,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000882.npz,review/auto/we/loc_0000882.png,1,[1.0],,threshold_auto,unchecked
loc_0000883,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000883.npz,review/auto/we/loc_0000883.png,3,"[0.21199999749660492, 1.0, 1.5839999914169312]",train,manual_verified,clean
loc_0000884,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000884.npz,review/auto/we/loc_0000884.png,1,[1.0],,threshold_auto,unchecked
loc_0000885,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000885.npz,review/auto/we/loc_0000885.png,3,"[1.0, 1.1720000505447388, 1.302145004272461]",train,manual_corrected,clean
loc_0000886,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000886.npz,review/auto/we/loc_0000886.png,1,[1.0],,threshold_auto,unchecked
loc_0000887,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000887.npz,review/auto/we/loc_0000887.png,2,"[1.0, 1.2619999647140503]",train,manual_verified,clean
loc_0000888,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000888.npz,review/auto/we/loc_0000888.png,2,"[0.6899999976158142, 1.0]",train,manual_verified,clean
loc_0000889,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000889.npz,review/auto/we/loc_0000889.png,1,[1.0],,threshold_auto,unchecked
loc_0000890,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000890.npz,review/auto/we/loc_0000890.png,1,[1.0],,threshold_auto,unchecked
loc_0000891,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000891.npz,review/auto/we/loc_0000891.png,1,[1.0],,threshold_auto,unchecked
loc_0000892,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000892.npz,review/auto/we/loc_0000892.png,1,[1.0],,threshold_auto,unchecked
loc_0000893,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000893.npz,review/auto/we/loc_0000893.png,1,[1.0],,threshold_auto,unchecked
loc_0000894,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000894.npz,review/auto/we/loc_0000894.png,1,[1.0],,threshold_auto,unchecked
loc_0000895,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000895.npz,review/auto/we/loc_0000895.png,3,"[0.2460000067949295, 1.0, 1.6442910432815552]",train,manual_corrected,clean
loc_0000896,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000896.npz,review/auto/we/loc_0000896.png,2,"[1.0, 1.7519999742507935]",train,manual_verified,clean
loc_0000897,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,27,54.000000,56.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000897.npz,review/auto/we/loc_0000897.png,4,"[1.0, 1.5237619876861572, 1.8853479623794556, 1.965999960899353]",train,manual_corrected,clean
loc_0000898,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,28,56.000000,58.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000898.npz,review/auto/we/loc_0000898.png,1,[1.0],train,manual_verified,clean
loc_0000899,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.46.00.bin,we,29,58.000000,60.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000899.npz,review/auto/we/loc_0000899.png,1,[1.0],,threshold_auto,unchecked
loc_0000900,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,0,0.000000,2.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000900.npz,review/auto/ns/loc_0000900.png,2,"[0.5460000038146973, 0.9120000004768372]",,threshold_auto,unchecked
loc_0000901,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,1,2.000000,4.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000901.npz,review/auto/ns/loc_0000901.png,7,"[0.7580000162124634, 0.9800000190734863, 1.0219999551773071, 1.0720000267028809, 1.1979999542236328, 1.4880000352859497, 1.6779999732971191]",val,manual_verified,clean
loc_0000902,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,2,4.000000,6.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000902.npz,review/auto/ns/loc_0000902.png,1,[1.4800000190734863],,threshold_auto,unchecked
loc_0000903,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,3,6.000000,8.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000903.npz,review/auto/ns/loc_0000903.png,2,"[0.1899999976158142, 0.8939999938011169]",,threshold_auto,unchecked
loc_0000904,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,4,8.000000,10.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000904.npz,review/auto/ns/loc_0000904.png,7,"[0.33000001311302185, 0.41956400871276855, 0.4701089859008789, 0.6119999885559082, 0.6639999747276306, 1.7079999446868896, 1.871999979019165]",val,manual_corrected,clean
loc_0000905,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,5,10.000000,12.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000905.npz,review/auto/ns/loc_0000905.png,3,"[0.011322000063955784, 1.1155200004577637, 1.9259999990463257]",val,manual_corrected,clean
loc_0000906,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,6,12.000000,14.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000906.npz,review/auto/ns/loc_0000906.png,1,[0.057999998331069946],,threshold_auto,unchecked
loc_0000907,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,7,14.000000,16.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000907.npz,review/auto/ns/loc_0000907.png,2,"[1.2940000295639038, 1.8359999656677246]",,threshold_auto,unchecked
loc_0000908,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,8,16.000000,18.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000908.npz,review/auto/ns/loc_0000908.png,1,[0.984000027179718],,threshold_auto,unchecked
loc_0000909,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,9,18.000000,20.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000909.npz,review/auto/ns/loc_0000909.png,2,"[0.052000001072883606, 1.4500000476837158]",,threshold_auto,unchecked
loc_0000910,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,10,20.000000,22.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000910.npz,review/auto/ns/loc_0000910.png,9,"[0.3340280055999756, 0.7540000081062317, 0.7860000133514404, 0.8100000023841858, 0.8861269950866699, 1.4500000476837158, 1.468000054359436, 1.5432020425796509, 1.8892359733581543]",val,manual_corrected,clean
loc_0000911,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,11,22.000000,24.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000911.npz,review/auto/ns/loc_0000911.png,4,"[0.42800000309944153, 0.45399999618530273, 1.4739999771118164, 1.4880000352859497]",,threshold_auto,unchecked
loc_0000912,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,12,24.000000,26.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000912.npz,review/auto/ns/loc_0000912.png,0,[],,threshold_auto,unchecked
loc_0000913,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,13,26.000000,28.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000913.npz,review/auto/ns/loc_0000913.png,2,"[0.08799999952316284, 0.8460000157356262]",,threshold_auto,unchecked
loc_0000914,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,14,28.000000,30.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000914.npz,review/auto/ns/loc_0000914.png,1,[0.34200000762939453],,threshold_auto,unchecked
loc_0000915,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,15,30.000000,32.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000915.npz,review/auto/ns/loc_0000915.png,1,[0.8299999833106995],,threshold_auto,unchecked
loc_0000916,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,16,32.000000,34.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000916.npz,review/auto/ns/loc_0000916.png,3,"[0.34200000762939453, 0.7680000066757202, 1.4700000286102295]",,threshold_auto,unchecked
loc_0000917,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,17,34.000000,36.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000917.npz,review/auto/ns/loc_0000917.png,2,"[0.1379999965429306, 0.3720000088214874]",,threshold_auto,unchecked
loc_0000918,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,18,36.000000,38.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000918.npz,review/auto/ns/loc_0000918.png,2,"[0.2619999945163727, 1.694000005722046]",,threshold_auto,unchecked
loc_0000919,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,19,38.000000,40.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000919.npz,review/auto/ns/loc_0000919.png,0,[],,threshold_auto,unchecked
loc_0000920,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,20,40.000000,42.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000920.npz,review/auto/ns/loc_0000920.png,1,[0.5580000281333923],,threshold_auto,unchecked
loc_0000921,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,21,42.000000,44.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000921.npz,review/auto/ns/loc_0000921.png,4,"[1.1260000467300415, 1.2640000581741333, 1.468000054359436, 1.8320000171661377]",,threshold_auto,unchecked
loc_0000922,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,22,44.000000,46.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000922.npz,review/auto/ns/loc_0000922.png,1,[1.4320000410079956],,threshold_auto,unchecked
loc_0000923,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,23,46.000000,48.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000923.npz,review/auto/ns/loc_0000923.png,2,"[1.0119999647140503, 1.1519999504089355]",,threshold_auto,unchecked
loc_0000924,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,24,48.000000,50.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000924.npz,review/auto/ns/loc_0000924.png,2,"[1.0219999551773071, 1.1059999465942383]",,threshold_auto,unchecked
loc_0000925,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,25,50.000000,52.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000925.npz,review/auto/ns/loc_0000925.png,1,[1.600000023841858],,threshold_auto,unchecked
loc_0000926,/home/s_grudinin/code/university/vlf_analyzing/raw_vlf_data/raw_data/Broadband_Data_2026.03.25_16.47.00.bin,ns,26,52.000000,54.000000,100000.0,0.002000,50.000000,20000.000000,30000.000000,samples/loc_0000926.npz,review/auto/ns/loc_0000926.png,4,"[0.671999990940094, 1.3339999914169312, 1.5579999685287476, 1.6200000047683716]",,threshold_auto,unchecked
